Image_Path,Actual,Predicted,Confidence,Correct,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37
Andosol,1,7,0.9990509232246513,False,10.42289212483376,3.8682632717481855,1.1794123324900636,0.14024501924333516,0.3162757404765233,0.026345855518706534,2.0286780613008473,0.1746598137244968,0.1506788413477419,0.06908108477585989,0.08652234875392352,0.08296569884467132,0.0743476625260987,0.06914948188949935,0.07687835573075892,0.08098218254912684,0.08296569884467132,0.08529120070841315,0.07373208850334352,0.07557881057160908,0.07468964809429604,0.08433364111746063,0.08091378543548737,0.057179987002592934,0.14534386648386363,0.5493656167521848,182.62788550323177,31.84114808659183,37.199999999999996,262.8,7.997874603830186,12.523785096268938,22.229318494132286,29.269641941110088,11.648105038372416,130.41595020690127,29.77278601923807
Kapur,5,5,0.9992214528169336,True,14.10281336586759,5.8704644723715536,1.228114749993723,0.14590666203387087,0.2297175194964995,0.021682871327853827,2.34911042302537,0.0629097060212156,0.0887110563903864,0.040559488388202884,0.06251496186647122,0.07804110666262982,0.08221333059463722,0.10396361273198715,0.13228001777872575,0.17564378782614673,0.19725727573621774,0.15006326732498673,0.10300605314103464,0.09377244279970684,0.0812557710036847,0.08098218254912684,0.06128381382096085,0.03672925002439283,0.08693273143576032,0.34478984985654426,209.43084025854108,65.66810753889318,1.2,304.8,9.121019407664335,13.881631955131494,10.563655774112776,28.295311377859857,24.97148652489511,145.99339283882222,44.521539598665896
Entisol,2,2,0.9985207483123588,True,12.568102168948737,6.633176061335323,1.1392823748554108,0.20571961862500937,0.2557739929658748,0.03465570000581364,2.1465975365479304,0.1861928983853683,0.12516671796022139,0.05793235525262705,0.0891214390722232,0.08207653636735827,0.07325330870786727,0.06997024725317293,0.08098218254912684,0.1257138948693371,0.15635580177981753,0.13255360623328363,0.07427926541245924,0.06278855032102908,0.062172976298273896,0.07598919325344587,0.08111897677640577,0.056974795661674536,0.12523511507386084,0.46831503708941846,129.61522519749667,40.467612252085154,7.199999999999999,264.0,8.532041143196446,22.29811565951917,6.435695619899592,126.22279675797682,34.640202767073404,99.4093772442803,34.02594488880095
Pasir,7,7,0.9988908874640099,True,8.621818049402691,3.175675256889454,1.228175078312119,0.1476118273372878,0.37568755248477237,0.02939053871584324,1.742772398549133,0.2793854095378458,0.14924250196131314,0.05827434082082438,0.08296569884467132,0.08973701309497839,0.08426524400382117,0.08364966998106597,0.08022981429909272,0.08139256523096362,0.08385486132198437,0.09172052939052287,0.07981943161725592,0.08433364111746063,0.0794774460490586,0.08631715741300512,0.07872507779902448,0.04945111316133336,0.14041927430182213,0.5161246195234046,230.70347799322866,22.814177355907464,115.19999999999999,302.4,7.5029687876469024,11.9692760165521,2.381648985886881,89.55696453609659,27.10994911718748,187.27690571457885,16.517156853357598
Inceptisol,4,4,0.9989998609691859,True,4.574462331433265,1.5816297257945804,1.6140551583748173,0.12251163814499322,0.5073254918277154,0.036716967633358445,2.140905897507313,0.1240733745768963,0.12065250846001667,0.06018946000272941,0.0735952942760646,0.08364966998106597,0.07975103450361647,0.08987380732225732,0.09117335248140715,0.10430559830018447,0.12352518723287421,0.12003693443726149,0.0812557710036847,0.07687835573075892,0.08057179986729004,0.08659074586756299,0.07284292602603047,0.04671522861575476,0.12940733900586823,0.478984986817175,177.38762696214218,24.054272421566957,88.8,296.4,7.437974152760584,15.360952087821895,7.794841974454592,80.20116959064327,23.282996489188054,135.8783078554085,21.869640933920124
Entisol,2,2,0.9990734247127491,True,3.5392544982160157,1.3697936563621371,1.5999060670640417,0.14582165705437333,0.5187034847326105,0.042954717374296576,2.039318116674288,0.17823815601647713,0.1147019595733832,0.04856195068402031,0.07482644232157497,0.09042098423137304,0.0887110563903864,0.10095413973185069,0.10362162716378982,0.12167846516460865,0.1296125303467866,0.1276974111648816,0.10163811086824534,0.09178892650416234,0.08946342464042052,0.08700112854939977,0.0720221606623569,0.04199582777463165,0.11189767791416512,0.40340617624556596,95.86888273314867,18.584544193224243,27.599999999999998,151.2,7.157422764735354,7.300489039362539,1.3418472787342712,140.71182244109298,13.160492327068486,99.7154132895592,22.04693721015454
Pasir,7,7,0.9996413369513224,True,5.109357058157807,1.7964567617654597,1.411377048801047,0.14594432140636315,0.46630075229947665,0.03532994275254152,1.8023382936807213,0.2451610788067218,0.16435826407563495,0.06422488970745785,0.08953182175405999,0.08542799493569207,0.07393727984426192,0.06538764063932877,0.06675558291211807,0.07010704148045187,0.0649088608438525,0.07763072398079304,0.06702917136667592,0.07701514995803785,0.07858828357174555,0.09007899866317572,0.08317089018558972,0.05177661502507518,0.1577921411662463,0.5722786498214056,194.6946547655689,18.149749483987815,106.8,252.0,7.121491936748725,10.146465579152562,1.2238736041240668,75.25583940357717,11.046899509052352,155.530002393899,18.02814795913766
Inceptisol,4,4,0.998700968050772,True,20.439273999226046,8.830600242195066,0.9414608290930071,0.14329902224690075,0.20336560575344698,0.019714405624165817,2.097385290511125,0.1740939171943318,0.14582264627933988,0.056017236070722023,0.0841968468901817,0.08501761225385529,0.07975103450361647,0.08200813925371882,0.0859751718448078,0.09903902054994565,0.10731507130032095,0.10396361273198715,0.08406005266290277,0.08371806709470545,0.08050340275365057,0.08501761225385529,0.07626278170800374,0.05396532266153807,0.12899695632403144,0.47836941279441986,164.12586436852362,48.258429164132835,10.799999999999999,295.2,8.815007789919134,11.213323757737424,3.199585791606543,79.70912075510414,30.014650537064366,128.73215006326734,37.39786173616318
Andosol,1,1,0.9977944489942903,True,8.400773434049208,3.631764653603826,1.310806112775008,0.16296809811443802,0.3022341812695703,0.029766803383699417,2.296493544631307,0.08797042956349768,0.08330768441286865,0.032899011660582775,0.05396532266153807,0.07865668068538502,0.0875483054585155,0.10717827707304202,0.1359734619152569,0.1748914195761126,0.20861119660036895,0.19294825757693143,0.14671180875665293,0.11641188741436982,0.08720631989031817,0.07085940973048598,0.04945111316133336,0.024280975342010156,0.07817790088990877,0.2709209671259218,100.64224889709654,43.57100397737711,1.2,207.6,8.371332422727116,10.215628740467153,6.436471271722505,102.09139222324819,41.752202575075415,82.91297835231353,32.932018361173924
Pasir,7,7,0.9996223661956158,True,8.373515381125124,2.8964279085797173,1.2341643013100252,0.13867422768709037,0.3998418539590106,0.02822152380459944,1.5941826216115045,0.313215475100117,0.16538422078022694,0.06313053588922642,0.0908997640268493,0.08768509968579442,0.08426524400382117,0.07393727984426192,0.0649088608438525,0.06313053588922642,0.06347252145742374,0.0794774460490586,0.06969665879861507,0.07598919325344587,0.07639957593528267,0.08624876029936566,0.08228172770827667,0.05663281009347721,0.15375671146151784,0.5627030539118805,231.89531137785985,20.47647283716688,128.4,301.2,7.330957142041979,11.597305153722514,3.6781330530486223,81.50938750384734,26.837425519978854,185.75441332375775,17.307440700652403
